fft_loss
75.34939575195312
57.14864730834961
42.385807037353516
35.33820724487305
30.71514892578125
24.75067710876465
19.849912643432617
21.167694091796875
21.672298431396484
21.836437225341797
21.939678192138672
18.435169219970703
16.859535217285156
20.682518005371094
16.25855827331543
23.650421142578125
17.17766761779785
13.879878997802734
17.17967987060547
12.757369041442871
12.394390106201172
9.701934814453125
8.428791046142578
7.0231733322143555
9.021805763244629
9.070767402648926
7.411653518676758
7.616865634918213
6.849034786224365
6.008338928222656
6.0847249031066895
5.500574111938477
5.092958450317383
5.109189033508301
5.10080099105835
4.100622177124023
13.47998332977295
5.013078212738037
5.044726371765137
4.977292537689209
5.375854015350342
4.684932231903076
5.383183002471924
7.838779449462891
5.649367332458496
5.025882720947266
14.013344764709473
4.397608280181885
6.104982376098633
5.090559005737305
3.7344651222229004
5.252237319946289
4.436177730560303
3.1636555194854736
12.016756057739258
5.402029037475586
3.883843421936035
4.2527899742126465
4.019265651702881
4.38379430770874
3.4018325805664062
3.5829291343688965
9.889232635498047
3.596467971801758
3.232241630554199
3.7332475185394287
3.42108416557312
3.574455976486206
4.244354724884033
4.619534492492676
3.1021382808685303
3.6170880794525146
5.896435737609863
4.697873115539551
3.1720800399780273
3.6744472980499268
10.746581077575684
3.648130178451538
5.078337669372559
4.010594367980957
3.0889246463775635
2.97365665435791
4.64750862121582
3.391725778579712
3.7157394886016846
2.469954490661621
3.214036226272583
2.5692906379699707
11.258251190185547
5.648457050323486
2.919032096862793
3.9842090606689453
2.772019386291504
3.0424277782440186
3.3461570739746094
2.9266977310180664
3.2550742626190186
3.520397424697876
3.2773749828338623
3.5727591514587402
3.353956460952759
4.200728893280029
3.5963399410247803
2.6501407623291016
2.7530810832977295
3.0678870677948
2.501777172088623
3.516334295272827
3.075676918029785
2.928163766860962
2.9545304775238037
2.833047866821289
3.1934237480163574
2.416794538497925
2.580972671508789
2.8473949432373047
2.9622795581817627
3.416844367980957
10.764114379882812
3.6296799182891846
2.9995832443237305
3.5783936977386475
2.611142873764038
3.226724147796631
2.9664318561553955
2.983745574951172
11.829959869384766
2.93766450881958
3.356198310852051
3.722750663757324
3.4212725162506104
13.60130500793457
2.9910330772399902
2.9310414791107178
7.200235843658447
3.9912357330322266
2.317737340927124
2.7682337760925293
2.626375436782837
3.1341402530670166
3.2046380043029785
2.963775634765625
2.861586809158325
2.1512038707733154
2.4752156734466553
